address;name;type;postcode;phone;email;educational;topics;languages;lat;lon
Bernauer Str. 66;Kath. Kirchengemeinde St. Bernhard;Kindertagesstätte;13629;0304324916;kita-st.bernhard@web.de;Situationsansatz;;;52.5528215;13.2494302
Popitzweg 1 - 3;Zicke-Zacke Hort e.V.;Kindertagesstätte;13629;03066933888;zicke-zacke-hort@web.de;Situationsansatz;;;52.5400284;13.2653357
Wohlrabedamm 10;Fröbel Bildung und Erziehung gGmbH;Kindertagesstätte;13629;03030364743;technopark-berlin@froebel-gruppe.de;bilingual (deutsch-englisch), Reggio-Pädagogik;;;52.53297689999999;13.2734747
Eichenallee 53;Ev. Kirchengemeinde Neu-Westend;Kindertagesstätte;14050;030304 89 69;halbtagskita@kg-neu-westend.de;;;;52.51783;13.26348
Akazienallee 14;Villa Grips Soziale und Bildungsdienstegemeinnützige GmbH;Kindertagesstätte;14050;03030109894;info@villagrips.de;Ansatz von Emmi Pikler;Ästhetische Bildung (Musik und Kunst), Körper und Bewegung, Natur- und Umweltpädagogik;;52.5182031;13.2739284
Akazienallee 34;Kinderladen Akazienhof e. V.;Eltern-Initiativ-Kindertagesstätte;14050;03020917404;kontakt@kinderladenakazienhof.de;Montessori-Pädagogik, Situationsansatz;;;52.5191113;13.2688208
Haeselerstr. 7A;Grünes Nashorn e.V.;Eltern-Initiativ-Kindertagesstätte;14050;0303015513;;;;;52.51356;13.28047
Eichenallee 47;Ev. Kirchengemeinde Neu-Westend;Kindertagesstätte;14050;030304 05 38;kids@kita-neu-westend.de;;;;52.51783;13.26348
Nußbaumallee 3;Kita Sonnenblume gGmbH;Kindertagesstätte;14050;03036418716;nussbaumallee@kita-sonnenblume.eu;Situationsansatz;Gesundheit, Körper und Bewegung, Theaterpädagogik;;52.5174459;13.2759864
Württembergallee 17;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Kindertagesstätte;14052;030303286980;wuerttembergallee@kita-nordwest.de;;Integration von Kindern mit Behinderung, Körper und Bewegung, Natur- und Umweltpädagogik;;52.51209000000001;13.261
Länderallee 7 -5;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Kindertagesstätte;14052;030303286970;laenderallee@kita-nordwest.de;;Integration von Kindern mit Behinderung, Körper und Bewegung, Theaterpädagogik;;52.50982;13.26057
Preußenallee 25;Kath. Kirchengemeinde Heilig Geist;Kindertagesstätte;14052;0303054749;Kita.hl-geist@t-online.de;Religionspädagogik;;;52.51324349999999;13.2590664
Reichsstr. 15;Sara Berlin - Internationaler Kindergartenund Bildungsstätte gemeinnützige UG(haftungsbeschränkt);Kindertagesstätte;14052;03030103005;rapp@sara-kita-berlin.de;bilingual (deutsch-englisch);;;52.5137569;13.2652343
Oldenburgallee 44;Waldorfkindergarten Westend  e.V.;Kindertagesstätte;14052;303081 4813;info@waldorfkindergarten-westend.de;Waldorfpädagogik;;;52.5117021;13.2577225
Kastanienallee 11;Kooperation und Bildung in Schulen gGmbH;Kindertagesstätte;14052;03030108867;kita-kastanie@kubis-berlin.de;Situationsansatz;Gesundheit, Integration von Kindern mit Behinderung, Interkulturelle Pädagogik, Körper und Bewegung;;52.5127375;13.2595231
Kastanienallee 4;Pestalozzi-Fröbel-HausStiftung des öffentlichen Rechts;Kindertagesstätte;14052;030305 60 93;kastanie@pfh-berlin.de;;;;52.5127375;13.2595231
Rominter Allee 2;Nachbarschaftsheim Schöneberg e.V.;Kindertagesstätte;14053;030305 10 35;kita-rominter-allee@nbhs.de;Situationsansatz;Integration von Kindern mit Behinderung;;52.5206358;13.227462
Olympischer Platz 5;Kinder in Bewegung gGmbHGemeinnützige Kindergarten-Trägergesellschaft des Berliner Sports;Kindertagesstätte;14053;03030 68 81 94;mail@kindergarten-am-olympiastadium.de;Bewegung/Sport;;;52.5153146;13.242853
Rominter Allee 2;Nachbarschaftsheim Schöneberg e.V.;Kindertagesstätte;14053;030;;;;;52.5206358;13.227462
Waldschulallee 73 /75;Jüdische Gemeinde zu Berlin;Kindertagesstätte;14055;03030119443/45;kita-hgs@jg-berlin.org;;Interkulturelle Pädagogik;deutsch - englisch;52.50209;13.25939
Waldschulallee 75;Kinderhaus  Waldschulallee e.V.;Eltern-Initiativ-Kindertagesstätte;14055;030301 74 22;info@kinderhaus-waldschulallee.de;Situationsansatz, Sonstiges;;;52.50196;13.25894
Maikäferpfad 28;Ev. Friedensgemeinde Charlottenburg;Kindertagesstätte;14055;030302 48 29;ev_kita_maikaeferpfad@web.de;Situationsansatz;Religionspädagogik;;52.4963321;13.2638979
Waldschulallee 31;Sinneswandel - Förderung gehörloser und hörgeschädigter Menschen in Berlin gGmbH;Kindertagesstätte;14055;030030 55284041;kita@sinneswandel-berlin.de;;Integration von Kindern mit Behinderung;;52.49773;13.2649
Harbigstr. 14;Eltern-Initiativ-Kindertagesstätte Eichhörnchen e. V.;Eltern-Initiativ-Kindertagesstätte;14055;0303016926;post.eichhoernchen@gmail.com;;;;52.50386;13.2626811
Heerstr. 613 - 615;Little Kiwis Internationaler Kindergartengemeinnützige UG (haftungsbeschränkt);Kindertagesstätte;14055;03024352136;info@littlekiwis.de;;;deutsch - englisch;52.50269549999999;13.2355484
Heerstr. 570;OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH;Kindertagesstätte;14055;03036436236;kita-heerstr@outlaw-ggmbh.de;Situationsansatz;Gesundheit, Integration von Kindern mit Behinderung, Natur- und Umweltpädagogik;;52.50730069999999;13.2385378
Dickensweg 17 -19;Berlin British School gGmbH;Kindertagesstätte;14055;03035109330;Leonie.vonlilien@berlinbritishschool.de;Sonstiges;Interkulturelle Pädagogik;deutsch - englisch;52.50843;13.23702
Lyckallee 30;Kindergarten der Schele-Schule gemeinnützige GmbH;Kindertagesstätte;14055;030304 49 90;buero@schele-schule.de;;Ästhetische Bildung (Musik und Kunst), Körper und Bewegung;deutsch - englisch;52.506147;13.2482343
Angerburger Allee 56;Ev. Friedensgemeinde Charlottenburg;Kindertagesstätte;14055;0303081 0813;ev_Kita_gruenes_dreieck@hotmail.de;bilingual (englisch);Natur- und Umweltpädagogik;;52.5109267;13.2223486
Eichkatzweg 11;Elterninitiativ-Kindertagesstätte Eichkatzweg 11 e.V.;Eltern-Initiativ-Kindertagesstätte;14055;0303018968;;;;;52.4958389;13.266142
Flatowallee 16 -24;Die wilden Westender e.V.;Kindertagesstätte;14055;03030834998;kita@die-wilden-westender.de;Montessori-Pädagogik, Situationsansatz;;;52.5106736;13.2411376
Heerstr. 367;Ev. Weinbergkirchengemeinde;Kindertagesstätte;14055;03039 500 600;kitalaurentius@versanet.de;Situationsansatz;;;52.50730069999999;13.2385378
Witzlebenstr. 27;Kath. Kirchengemeinde St. Canisius;Kindertagesstätte;14057;0303216474;kita@st.canisius-berlin.de;Situationsansatz;;;52.50776;13.29328
Dernburgstr. 57;MAPPAGEI e.V.;Eltern-Initiativ-Kindertagesstätte;14057;325 45 65;mappagei@googlemail.com;;;;52.5058259;13.2834692
Kuno-Fischer-Str. 15;Kinderladen Lietzenseesterne e.V.;Eltern-Initiativ-Kindertagesstätte;14057;0303216671;kinderladen.lietzenseesterne@gmx.de;Montessori-Pädagogik;;;52.50377779999999;13.2914018
Friedbergstr. 47;EKT Coquelicot e.V.;Eltern-Initiativ-Kindertagesstätte;14057;03030824909;;bilingual (deutsch-französisch);;;52.5035664;13.2915117
Friedbergstr. 41;CANICAS e. V.;Kindertagesstätte;14057;03033 00 85 15;info@canicas.de;Situationsansatz;Ästhetische Bildung (Musik und Kunst), Interkulturelle Pädagogik, Körper und Bewegung;deutsch - spanisch;52.50348;13.29239
Friedbergstr. 5;Kindertagesstättenverein - Kinderladen - was sonst e.V.;Eltern-Initiativ-Kindertagesstätte;14057;324 56 43;;;;;52.504742;13.2974562
Holtzendorffstr. 3;Ingrids Kindergarten e.V.;Eltern-Initiativ-Kindertagesstätte;14057;321 17 80;;;;;52.5045799;13.2948392
Suarezstr. 54;Kinderladen Geierbande e.V.;Eltern-Initiativ-Kindertagesstätte;14057;030321 35 96;;Körper und Bewegung, Situationsansatz;;;52.50862;13.2968
Holtzendorffstr. 14;Kinderladen Flitzpiepen e.V.;Eltern-Initiativ-Kindertagesstätte;14057;03022466696;info@ekt-flitzpiepen.de;;;;52.50492;13.29504
Kuno-Fischer-Str. 4 -5;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Kindertagesstätte;14057;030303 286 990;kuno-fischer-str@kita-nordwest.de;;Gesundheit, Körper und Bewegung, Natur- und Umweltpädagogik;;52.50594;13.28924
Witzlebenstr. 37 EG rechts;Kindertagesstätte Pumuckel e.V.;Kindertagesstätte;14057;321 13 62;;;;;52.5064936;13.2856413
Rönnestr. 18;Rönne 18 e.V.;Eltern-Initiativ-Kindertagesstätte;14057;322 82 98;;;;;52.5031779;13.2935896
Witzlebenstr. 17;Kinderladen Umme Ecke e. V.;Kindertagesstätte;14057;03031806813;ingeboldt@arcor.de;Situationsansatz;Ästhetische Bildung (Musik und Kunst), Gesundheit, Körper und Bewegung, Natur- und Umweltpädagogik;;52.5060874;13.293051
Herbartstr. 5;Ev. Kirchengemeinde Am Lietzensee;Kindertagesstätte;14057;0303267 1805;kita@lietzenseegemeinde.de;Situationsansatz;Ästhetische Bildung (Musik und Kunst), Gesundheit, Integration von Kindern mit Behinderung, Körper und Bewegung, Natur- und Umweltpädagogik, Religionspädagogik;;52.50470139999999;13.2862909
Sophie-Charlotten-Str. 84;Eltern-Kinder-Tagesstätte Windmühle e. V.;Eltern-Initiativ-Kindertagesstätte;14059;0303420649;kilawindmuehle@gmx.de;;;;52.5143159;13.2882739
Sophie-Charlotten-Str. 88;Stiftung Pro Gemeinsinn gGmbH;Kindertagesstätte;14059;030030-254 697 26;;;;;52.5150126;13.2882446
Danckelmannstr. 38;Las Abejitas e.V.;Kindertagesstätte;14059;03089393135;Leitung.Abejitas@gmail.com;bilingual (deutsch-spanisch);;;52.5122225;13.2916114
Nehringstr. 16A;Kinderbegegnungsstätte Atatürk e. V.;Eltern-Initiativ-Kindertagesstätte;14059;030322 7864;leitung@kibest.de;Situationsansatz;Ästhetische Bildung (Musik und Kunst), Gesundheit, Integration von Kindern mit Behinderung, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik, Religionspädagogik, Theaterpädagogik;deutsch - türkisch;52.51385;13.2947
Klausenerplatz 12;Kath. Kirchengemeinde St. Kamilus;Kindertagesstätte;14059;030322 15 07;Kita.St.Kamillus@t-online.de;;;;52.5176489;13.291347
Sophie-Charlotten-Str. 83B;EiKita Bollerwagen Charlottenburg e.V.;Eltern-Initiativ-Kindertagesstätte;14059;0303010 5498;mail@kita-bollerwagen-berlin.de;Montessori-Pädagogik, Situationsansatz;;;52.51406;13.28849
Spandauer Damm 220;Jüdischer Kindergarten Gan Israel e.V.;Kindertagesstätte;14059;0303267601;gan.israel@web.de;Integration von Kindern mit Behinderung, Situationsansatz;;;52.5212611;13.2870698
Knobelsdorffstr. 20;Sonderprojekt Sanierungsgebiet Klausenerplatz e. V.;Kindertagesstätte;14059;321 34 92;;;;;52.51347560000001;13.29359
Spandauer Damm 65;Grüne Erdferkel e.V.;Eltern-Initiativ-Kindertagesstätte;14059;0303225112;info@gruene-erdferkel.de;Situationsansatz;Integration von Kindern mit Behinderung, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik;;52.51863909999999;13.28793
Wundtstr. 40 -044;OUTLAW gemeinnützige Gesellschaft für Kinder- und Jugendhilfe mbH;Kindertagesstätte;14059;030030 364345910;kita-wundtstr@outlaw-ggmbh.de;Situationsansatz;Theaterpädagogik;;52.5212611;13.2870698
Fredericiastr. 30;Kindergruppe Lassymoss e.V.;Eltern-Initiativ-Kindertagesstätte;14059;0303017791;lassymoss@web.de;;;;52.51085;13.28355
Sophie-Charlotten-Str. 113;GIRASOLES - SONNENBLUMEN jardin infantil(guarderia) espanol-alemán - spanisch-deutscherKindergarten (Asociación) e. V.;Kindertagesstätte;14059;03030112596;info@girasoles-berlin.de;Situationsansatz;Integration von Kindern mit Behinderung;deutsch - spanisch;52.5212786;13.2877473
Sophie-Charlotten-Str. 84A;Gemeinnütziger Charlottenburger Kinderladen e.V.;Eltern-Initiativ-Kindertagesstätte;14059;0303223450;;;;;52.51443;13.28844
Spandauer Damm 46;One World Kinder gGmbH;Kindertagesstätte;14059;03076288763;;;;;52.5191908;13.2904737
Schloßstr. 45 47;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Kindertagesstätte;14059;030367 023 670;schlossstr@kita-nordwest.de;;Integration von Kindern mit Behinderung;;52.51459;13.29741
Danckelmannstr. 38;Las Abejitas e.V.;Eltern-Initiativ-Kindertagesstätte;14059;03039893135;Leitung.Abejitas@gmail.com;;;;52.5122225;13.2916114
Knobelsdorffstr. 74;Ev. Kirchengemeinde Epiphanien;Kindertagesstätte;14059;44 72 24 61;kita-epiphanien@gmx.de;Integration von Kindern mit Behinderung;;;52.51305;13.28436
Spandauer Damm 130;DRK Kinder-Tages-Betreuung gGmbH Berlin;Kindertagesstätte;14059;0306003002410;blaenknerJ@drk-berlin.de;;Interkulturelle Pädagogik;;52.5212611;13.2870698
Nehringstr. 19;Elterninitiativ-Kindertagesstätte Firlefanz e.V.;Eltern-Initiativ-Kindertagesstätte;14059;0303217086;;Situationsansatz;;;52.5142727;13.2945773
Sophie-Charlotten-Str. 85;Gemeinnütziger Charlottenburger Kinderladen e.V.;Kindertagesstätte;14059;030;;;;;52.51458;13.2884
Schloßstr. 16C;Sonderprojekt Sanierungsgebiet Klausenerplatz e. V.;Kindertagesstätte;14059;030322 81 02;;;;;52.51495000000001;13.29547
Königin-Elisabeth-Str. 57;Center Lingual gemeinnützige UG(haftungsbeschränkt);Kindertagesstätte;14059;03076907150;kuekenbande@gmail.com;;;;52.5177414;13.2802148
Neufertstr. 12;DRUNTER und DRÜBER e.V.;Eltern-Initiativ-Kindertagesstätte;14059;0303258128;drunter_und_drueber@gmx.de;;;;52.5176768;13.2943687
Nehringstr. 32;Die wilden 25 e. V.;Eltern-Initiativ-Kindertagesstätte;14059;030;diewilden25@gmx.de;;;;52.517;13.29411
Knobelsdorffstr. 24;Kartoffelladen e.V.;Eltern-Initiativ-Kindertagesstätte;14059;0303216235;kerstin.herrmann@berlin.de;Situationsansatz;Ästhetische Bildung (Musik und Kunst), Gesundheit, Interkulturelle Pädagogik, Körper und Bewegung, Natur- und Umweltpädagogik;;52.51335779999999;13.2930138
Sakrower Landstr. 56;Caritas Familien- und Jugendhilfe gGmbH;Kindertagesstätte;14089;0303656021;kita-mariaehimmelfahrt@t-online.de;Religionspädagogik;;;52.45157;13.13375
Ritterfelddamm 27;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Kindertagesstätte;14089;03020673590;ritterfelddamm@kita-nordwest.de;Sonstiges;Integration von Kindern mit Behinderung;;52.45679999999999;13.1394
Kladower Damm 369;Ev. Kirchengemeinde Kladow;Eltern-Kind-Gruppe;14089;03036 80 42 38;ev.kirche-kladow.de@gmx.de;;;;52.45406;13.14486
Waldallee 3;Ev. Kirchengemeinde Am Groß-Glienicker See;Kindertagesstätte;14089;030365 092 13;schilfdachkapelle@t-online.de;Situationsansatz;;;52.46547280000001;13.127404
Alt-Gatow 32 - 34;Ev. Kirchengemeinde Dorfgemeinde Gatow;Kindertagesstätte;14089;030362 70 28;kita@dorfkirche-gatow.de;;;;52.48646;13.18196
Gatower Str. 274;Kindgerecht e. V.;Eltern-Initiativ-Kindertagesstätte;14089;03036286825;kindgerecht@yahoo.de;Natur-und Umweltpädagogik, Situationsansatz;Körper und Bewegung, Natur- und Umweltpädagogik;deutsch - englisch;52.49525;13.17989
Straße 264 12;Vierfelderhof Bauernhofkindergartengemeinnützige GmbH;Kindertagesstätte;14089;030;;;;;52.48334;13.17449
Mascha-Kaleko-Weg 3;Arbeiterwohlfahrt Kreisverband Spandau e.V.;Kindertagesstätte;14089;0303652094;kita-kladow@awo-spandau.de;Situationsansatz;Körper und Bewegung;;52.4568009;13.1550512
Gößweinsteiner Gang 21;Traumhaus Kladow e.V.;Eltern-Initiativ-Kindertagesstätte;14089;365 74 58;info@kita-traumhaus-kladow.de;Situationsansatz;;;52.44953;13.1343
Gatower Str. 231;Kindertagesstätten Nordwest Eigenbetrieb von Berlin;Kindertagesstätte;14089;0303623942;gatowerstr@kita-nordwest.de;Ansatz von Emmi Pikler, Situationsansatz;Ästhetische Bildung (Musik und Kunst), Körper und Bewegung, Natur- und Umweltpädagogik, Theaterpädagogik;;52.4990845;13.1801907
Rothenbücherweg 27;HAVELBANDE e.V.;Eltern-Initiativ-Kindertagesstätte;14089;0303618113;kita@havelbande.de;Integration von Kindern mit Behinderung, Situationsansatz;Körper und Bewegung;;52.4927344;13.1820284
Saint-Exupery-Str. 10;Arbeiterwohlfahrt Kreisverband Spandau e.V.;Kindertagesstätte;14089;0303699 6990;kita-landstadt-gatow@awo-spandau.de;Situationsansatz;Integration von Kindern mit Behinderung;;52.4706761;13.1299749
Neukladower Allee 1;Waldorfpädagogik Havelhöhe e.V. - Verein zur Förderung der Erziehungskunst Rudolf Steiners;Kindertagesstätte;14089;030369 924 620;verein@havelhoehe.net;Waldorfpädagogik;Interkulturelle Pädagogik;;52.45881749999999;13.1562158
Sakrower Landstr. 100;Die Eichhörnchen Bande e.V.;Eltern-Initiativ-Kindertagesstätte;14089;365 64 85;eichhoernchen-nic@gmx.de;;;;52.44804;13.12661
Alsenstr. 16;Kindertagesstätten Berlin Süd-West;Kindertagesstätte;14109;030290276170;kita-alsenstr@kitasw.berlin.de;Situationsansatz;;;52.4138105;13.1472946
Zum Heckeshorn 33 Haus 2;Waldkindergarten am Löwen gGmbH;Eltern-Initiativ-Kindertagesstätte;14109;017681751568;info@berliner-waldkindergarten.de;Sonstiges;Körper und Bewegung, Natur- und Umweltpädagogik;;52.435018;13.157973
Zum Heckeshorn 40;Montessori und Friends Education gGmbH;Kindertagesstätte;14109;03081005861;kinderhaus.wannsee@montessori-friends.de;Montessori-Pädagogik;;deutsch - englisch;52.4311249;13.1617422
Dorotheenstr. 3;EIKA BRUJA e. V.;Eltern-Initiativ-Kindertagesstätte;14109;0308054159;;;;;52.39802;13.14557
Chausseestr. 42;Eltern-Kinder-Tagesstätte Wannsee Murmelente e. V.;Eltern-Initiativ-Kindertagesstätte;14109;805 51 90;murmelente@kinderhaus-wannsee.de;Reggio-Pädagogik;;;52.4145242;13.1448363
Königstr. 35C;NaturKulturGut Jägerhof gemeinnützige GmbH;Kindertagesstätte;14109;03080587121;info@jaegerhof-berlin.de;Sonstiges;Integration von Kindern mit Behinderung, Natur- und Umweltpädagogik;;52.41831;13.14388
Chausseestr. 35;Stolper Kinderhaus e.V.;Eltern-Initiativ-Kindertagesstätte;14109;030805 23 62;info@stolper-kinderhaus.de;;;;52.4160608;13.1461706
Schuchardtweg 5;Ev. Kirchengemeinde Berlin Wannsee;Kindertagesstätte;14109;03080 10 97 62;evkigawannsee@googlemail.com;;;;52.41893;13.14444
Pfeddersheimer Weg 69;Ev. Kirchengemeinde Nikolassee;Kindertagesstätte;14129;03080197640;kita@gemeinde-nikolassee.de;Situationsansatz;;;52.42541629999999;13.2043651
Tewsstr. 16;Kath. Kirchengemeinde Zu den hl. Zwölf Aposteln;Kindertagesstätte;14129;0308013633;kita@hl-12-apostel.de;Situationsansatz;;;52.43154389999999;13.2146955
Von-der-Trenck-Str. 4;tandem BTL gGmbH;Kindertagesstätte;14129;0308040 2003;kita-zak@tandembtl.de;Situationsansatz;;;52.42183;13.20162
Wasgenstr. 75;EKT - Schlachtensee e. V.;Eltern-Initiativ-Kindertagesstätte;14129;0308039444;;;;;52.4242111;13.2166439
Dubrowplatz 4;Leben mit Kindern gGmbH;Kindertagesstätte;14129;030802 60 92;schlachtensee@lemiki.de;Situationsansatz;Körper und Bewegung, Natur- und Umweltpädagogik, Religionspädagogik;;52.43542;13.22062
Kaiserstuhlstr. 25;Mittelhof e.V.;Kindertagesstätte;14129;030803 28 67;kaiserstuhl@mittelhof.org;Situationsansatz;;;52.43669;13.21279
Normannenstr. 1;Giardino dei Bambini e. V.;Eltern-Initiativ-Kindertagesstätte;14129;03036752100;kontakt@giardino-dei-bambini.de;Ansatz von Emmi Pikler, Montessori-Pädagogik;Natur- und Umweltpädagogik;;52.43076;13.19534
Von-Luck-Str. 24;John F.Kennedy Friendship Center e.V.;Kindertagesstätte;14129;0308049 6270;luckykids@jfkfc.org;bilingual (deutsch-englisch);;deutsch - englisch;52.43161;13.20475
Markgrafenstr. 8;Mittelhof e.V.;Kindertagesstätte;14163;03084118246;markgrafen@mittelhof.org;Situationsansatz;;;52.4334327;13.2550323
Hohenzollernstr. 4;Mittelhof e.V.;Kindertagesstätte;14163;0308021201;ruebchen@mittelhof.org;Situationsansatz;;;52.43289000000001;13.25464
Lindenthaler Allee 14;Waldorf-Kindergarten Zehlendorf e.V.;Kindertagesstätte;14163;030801 79 21;wkgzdf@web.de;Waldorfpädagogik;;;52.4351454;13.2305131
Lissabonallee 28;Unionhilfswerk Sozialeinrichtungen gemeinnützige Gesellschaft mbH;Kindertagesstätte;14163;03080 58 72 08;kita.lissabonallee@unionhilfswerk.de;Montessori-Pädagogik;Integration von Kindern mit Behinderung;;52.4263304;13.2269027
Lissabonallee 6;Eltern-Initiativ-Kindertagesstätte Zwölf Knirpse e.V.;Eltern-Initiativ-Kindertagesstätte;14163;0308026020;info@12knirpse.de;Situationsansatz;;;52.4479646;13.2397306
Hohenzollernstr. 9;Orte für Kinder GmbH;Kindertagesstätte;14163;030804 98 49 60;hohenzollernstrasse@ortefuerkinder.de;;;;52.432301;13.2539502
Forststr. 4;Cheburashka gGmbH;Kindertagesstätte;14163;03012026361;adagio@kitacheburashka.de;Situationsansatz;Ästhetische Bildung (Musik und Kunst), Integration von Kindern mit Behinderung, Körper und Bewegung;;52.43498;13.24471
Wasgensteig 5;Orte für Kinder GmbH;Kindertagesstätte;14163;030832 89 97;sausewind@ortefuerkinder.de;;;;52.4479646;13.2397306
